text	label
马上就到双节啦，要来帝都玩的朋友，抓紧入手哦~~[推荐]//@谷声图书小巷: 北京地道玩主儿带你游北京！//@阿邦网:[拍手]团购团购《北京24小时》~ and @北京-橙色咖啡 可是地道的北京玩主[嘻嘻] 如果有想在十一来北京玩的同学，快去请教她~[带感]	1
武汉,加油!2020大家都平安健康! #武汉加油# 武汉加油,湖北加油,望所有人鼠年平安喜乐《拳头》《拳头》,站站一直在#肖战《超话》#	1
真想象不到，一个连蛙鸣都能乱心的孩子，如何能在风浪中长大[可?] //@青简Jane:一个只有人声的世界将会多么寂寞[悲伤]	0
[话筒]甲鱼,富含丰富的胶原蛋白和矿物质,自古就是一道滋补美味的佳肴.干锅甲鱼,精选五年以上鲜活甲鱼配以秘制浓厚鲜汤和精选香料,肉质润滑,浓香突出.特别是甲鱼的裙边,口感更是香浓肥厚哦~在川香美食汇,这可是不容错过的滋补美味~[嘻嘻]#长峰体验##佛罗伦萨西餐厅#	1
哈哈,今天全场亮点撒//@依人淡如菊: 今天收获很大[鼓掌][鼓掌]	1
这些残酷的现实，无良企业伤天害理，监管不力难道不是帮凶?[怒]	0
我做的毛血旺啊，我那么贵的食材啊～炒糊了…[泪][泪][泪][抓狂][抓狂]	0
多谢王老板包着干冰漂洋过海寄来滴好吃滴[鼓掌]@葫芦娃Rocky 做你滴魔豆无怨无悔[太开心]食品秀还满意么[偷笑]	1
淡定娃，你真打算和娘在医院过春节么？[怒]	0
干部群众们很着急[偷笑]//@黄佟佟:[哈哈]	1
影响世界五分之一、十三亿人口的交互设计? @倪爽 这史上最牛设计师是谁？[哈哈]	1
踢被子的习惯啥时候能改!我这感冒咳嗽还能好吗!!!半个月了!!!	0
[太开心][太开心]大家喜欢吃就是梨子最开心的事情啦~	1
来拍广告啦！[威武][围观][嘻嘻]下午去看话剧……[偷笑]	1
[心]志愿者组织发展和壮大了！有你们就有希望！大家一起加油！[鼓掌]	1
狗💩,每一次去跑前都身不如死,每一次跑的时候身不如死,无时无刻不在想着放弃,,七天了,懒惰的她还没有能打败我!	0
头一次碰到这种要求的徒弟,别跟我说话我想静静,也别问我静静是谁	0
看完憋屈的比赛,只想说佩兰傻逼,快滚!佩兰傻逼,快滚!佩兰傻逼,快滚!	0
最喜欢的动片//@雨齐Daisy: [蜡烛]//@那只等待被驯养的狐狸:啊！！！！！！！！太伤心了，我童年最舒适的记忆，老先生走好[蜡烛][蜡烛]// @走路去柏林 : [蜡烛][失望]	0
[太开心] //@维他美仕北京总代理-生机天天:第45位得到#潘怀宗#教授3本书的朋友出现啦~感谢亲的乐于分享哦~#买维他美仕打精力汤互动送潘怀宗教授3本书活动#亲，赶紧跟我们的淘宝在线客服联系一下，给您核实完了就可以安排寄书咯~夏天加点冰块超级赞的~而且还可以做冰淇淋的哦	1
北京台真逗，@BTV档案 清明节的节目编排的[晕][汗][吃惊]不过挺好看的6	0
美好的食物就是：疲乏时，它给你能量；软弱时，它赐你力量[嘻嘻]绿茶，故乡的味道，外婆的味道。新的一年从简单不浪费的态度享用美味，并且一直这样下去[耶]	1
少儿频道这几天中午一直在放新一季的海面宝宝，笑爆了！[哈哈]派大星居然会背窗前明月光啊[吃惊]，太弓虽了！[good]@曹睿_天天下雨 @蔚成风格	1
清明节最堵的两个地方，八宝山扫墓，玉渊潭赏花！结果…我都赶上了！[晕]	0
我们公司一点都不奥拓太[给力]了大家支持起来[围观][鼓掌][鼓掌]	1
这个要关注下。琢磨着我是不是也开个什么致某某某的999封信的微博呢？嘿嘿，咱绝对有这个实力。[嘻嘻]	1
我是你上辈子的情人,感谢你一直那么疼爱我,明天要转温了,你总是第一个,第一⌚️给☎️我,记得多带件衣服在身,不要着凉了太窝心了回应亲亲今天的问题,找一个时刻惦记自己,疼爱自己的人才有爱	1
#幸福典藏室#那些年我们一起看过的语文课本。。。[泪]	0
早安！[咖啡]//@橙浮之年Q:回复@宝宝熊kitty:[晕]人太多不知道@哪些个了，就艾特了些许//@宝宝熊kitty:为什么我没有提示？不知道有@ 我。没有@0511天蝎 [偷笑][偷笑]	0
如果这会不是一天没洗脸没刷牙没洗澡的状态,早都飞奔出去吃宵夜了,哈哈哈毛,	1
#三清驴友#这毅力！好样的！[威武][赞][鼓掌]	1
嘴馋吃了包龙嫂米线,已经好久好久没吃了,吃的时候很爽,重口味,好解馋,吃完很后悔,重盐重味精,又要浮肿几天了	0
姑姑的格格霸气侧漏了[爱你] @sunny诸葛馒头 //@红小胖Snoopy:亲哥哥??? //@朵儿猫DOVER: 红小胖的亲哥哥异国飞来，在今天的上海CFA国际猫赛中连连拿奖，获得超级大冠军头衔！	1
昨天回家路上遇到的一起交通事故，本想过去把人先救出来，但上前一看，里面竟然没人，所以本人初步判定应该是酒驾，司机逃逸，太危险了[抓狂]。在此提醒各位司机朋友＂开车勿喝酒，喝酒勿开车＂[爱心传递]	0
[哈哈] 谢转发！ #烤烤体# 身无彩凤双飞翼，烧烤吃到一点钟。//@电商日记本: //@艳阳国旅-卢晓武: #烧烤体# 明月松间照，羊肉炉上烤！@精品度假杂志 //@艳阳国旅-卢晓武: @开心的小马1978	1
老街兔外卖店排队中！天气寒冷依然挡不住朋友们的热情！谢谢喜欢我们家的麻辣五香兔头哦！[鼓掌][可爱]	1
//@小龙女miao:[哈哈] //@关小落_lee:哈哈，小可怜儿[可怜] @我们爱讲冷笑话 @笑笑菲 @张鑫小导演 @真是陌生人 @刘世捷	1
@姗姗1126ss 虽然我迟到了，你也不许生我气[嘻嘻][嘻嘻][嘻嘻]你忍心吗！我真心7点多起的[泪][泪][泪]	0
我这才是失眠好吗？[抓狂] //@泡鱼儿:你是我今晚看到的第6位发微说失眠的了~别数绵羊了，水饺水饺水饺~~~~	0
[嘻嘻] //@Orchid?鸢:[怒]120.。。。	1
【孙俪获国际艾美奖最佳女主角提名】第41届国际艾美奖提名名单揭晓，中国演员孙俪@turbosun 凭借《甄?传》中的出色表现获得最佳女主角奖项提名。此前，何琳曾获得最佳女演员奖。[鼓掌]恭喜娘娘！[威武]获奖名单将于11月25公布，若能捧得大奖而归，那想必是极好的~~	1
[话筒]//@焦作资讯: 近日传的挺猛的，得严厉制止这歪风邪气[怒]//@焦作同城会: #焦作公告# 亲们、注意啦！不要转发虚假信息，不要散布谣言，制造恐慌。。。@焦作日报@焦作移动@焦作三维商业广场@焦作奥斯卡摩登国际影城@焦作网警[话筒]	0
完蛋!忘记把垃圾倒了,boss还嘱咐我要记得倒掉,不然晚上🐀来了会弄的满地都是…我这个鱼记忆!瞬间感到乌云密布☁️要被白眼的节奏👀	0
原来汽车电影院这么多车，[汗][汗][晕][衰] 进来给只玫瑰?什么意思？[偷笑][偷笑][可爱] 我俩准备看3D复仇者联盟，偶在排队租眼镜。好多人啊[衰][衰][衰] 长血了，以后周末绝对不能来这儿。@Idy徐杨 http://t.cn/z0FiV9j	0
伤不起的一类人//@精彩电影:上班族的真实写照啊~~[泪]	0
恭喜小伙伴们！可惜米有我~~[泪]@北京国贸饭店 //@名厨:#名厨活动#恭喜@小公主的一家 @樱桃周小丸子 @依然七月 三位小伙伴获得@北京国贸饭店 孔府盛宴美食品鉴名额，可带一个小伙伴参加哟。[得意地笑]	0
哈哈哈,竟然有人信了(故意涂抹得这么明显难道看不出来嘛)	1
今晚在公司会议室跟@窦赢 用投影踢了会实况，感觉不错，希望大家累了的时候都来娱乐一会[嘻嘻]	1
莫名其妙的感冒,嗓子疼的即将变成凯凯的低音炮了	0
一个小帅哥，问他＂你喜欢跟美女教练玩儿呢还是喜欢跟帅哥教练玩呢？＂答曰＂喜欢跟帅哥教练玩＂妈妈又问＂帅哥在哪儿呢？＂小朋友指向我，然后我就意外的变成了一朵花儿[偷笑][太开心][害羞]	1
刚接完电话，一哥们儿公司被海淀区统计局查出没有配备专职统计员（还得有统计从业资格证），罚款5万元。我擦，税务局让我配会计我从了，残联让我优待残疾人我认了，这统计局啥时候跑出来让配备统计员了？以前听都没听说过，刚查了一下统计法还真有这么回事，备注“实际执行力度看当地的统计局”。[衰]	0
[泪] //@就爱天然呆?3?:可怜的SNOOPY原型	0
回复@adawong33:够快的!婚宴吃完啦?![哈哈] //@adawong33:赞！	1
我们每天苦逼上班就是来补这漏洞，补这亏损？[怒]	0
@孙恒海 @茜吉尔 下榻打劫寒舍~~~陌陌表示这个太突然了。一时hold不住廖[晕]	0
#旅途趣闻#【堆雪人也能赚钱？ 半天赚上千元 [吃惊] 】昨日，成都市龙泉驿区，许多游客车上都堆了个雪娃娃下山。当日，受寒流影响，成都龙泉山上飘起中雪，当地村民纷纷堆做雪娃娃，卖给过往的游客，一个雪娃娃卖价20-30元。这是什么节奏！快下雪啊，我要去堆雪人赚钱啊~[太开心]	1
我不想回南方[泪]//京冷，是引刀成一快；沪冷，是凌迟杀千刀/大师太对了，上海之冷，是阴冷，骨冷，虐冷，灵魂之冷，地狱之冷，非人类之冷，简言之，冷得令人反社会/北京的冷，是物理攻击，铠甲穿厚点就扛得住；上海的冷，是魔法攻击，你穿三层板甲也没用，得有抗性才行。#所以说秋裤是法系装备#	0
会不会一夜暴红啊//@黄珏JJ：据说看到此照3秒内转发，九月必将大吉大利[哈哈]	1
回复@春哥88888888:嗯呢，亲戚吧？ //@春哥88888888:类似河豚的巴鱼[做鬼脸] //@曾老师的生涯小厨:回复@春哥88888888:？鲅鱼？还是巴鱼？  //@春哥88888888:北京一般吃巴鱼[偷笑]  //@曾老师的生涯小厨:[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]	0
@陈光标 说:坚持改革创新,培养优秀人才,估计陈大爷要收购人才了.@濮存昕 说:再出一个邓小平,我看中国不翻天也不行.[哈哈]	1
谢谢你，我的生命从此不再是黑白色！[嘻嘻]	1
表白新招，喜欢的转走[嘻嘻]//@360旅游: 表白的话可以用：你和我的下任女友很像……[害羞]//@海阔和天空520: #晒被甩经历，赢千元安慰金#那一次，我不经意对她说了一句：你和我第三任女朋友很像，然后我就被光棍了………………@携程攻略社区	1
狗会玩儿小新的馒头在我们睡觉的时候就是这样自嗨的又得收十半天!	0
//@厦门美食名厨会: 严正投诉新浪：我最近发个贴老是被删！莫名其妙！气愤 @新浪厦门 //@江江菇莨: [泪]我要投诉新浪，我最近每次发图都这样[泪]//@蔡景雯Mavis:[笑哈哈]老板人也很好~	0
我敢说 比鹤千里好[泪]//@Monica_2007: 在望京？//@偶系小娜: @Monica_2007 @于那个飞 @吴赛_Shy @哈住 @M-小明 我们去吃小菜吧吃到饱	0
应该是“三四”//@摄影师山寺:你把我写错了[抓狂]，不是三寺[哈哈]不过感谢你的支持	0
路要好好走,掉以轻心总会摔跤的。(真的有点痛	0
发现孟薇最近也开始懂得健康保养了。嘿嘿 //@Avivi_meng:哇，我也想照着这标准减肥。只是一直很懒……[失望]  //@郭恪JAKE：so good!  //@北京李迪:[赞] [ok]   //@老猫MAMA：我准备照着这标准减肥	0
鲁璇医师已有30余年的牙齿矫正经验,对于成年人的龅牙矫正更是信手拈来。	1
开学两星期，黑眼圈就下不去。不是不想睡，就是睡不醒[抓狂]	0
[哈哈] //@范家小兔://@健康准妈妈：如果你未来的宝宝加入这伙皮猴组织，你会如何，我会...不知道啊！[抓狂]	0
→_→ [话筒]//@互联网分析沙龙: 拒绝垄断[抓狂] //@数据挖掘与数据分析:我们的电脑我们做主！	0
//@徐大掌柜2011: 看看这哥们，感动我落泪了。 //@rachelluo:多么令人期待的杂志啊！！！[抓狂]这是封面啊，封面！！！你妹终于从内页里走出来了！！！	0
【回顾分享】小新小浪也跟着穿越泉州啦！[萌]翻了都...[可爱]//@泉州鲤城区文体旅游新闻出版局: 哇，大家的想象真不错！这都做成漫画了,《小新小浪泉州游》//@yoland雁: @泉州崇武古城景区 @泉州晚报社 @返璞归真随缘随喜 @泉州电视台 @泉州网络电视 @惠安县治安大队 @泉州同城会 @新浪旅游	1
跟有些人说话真是除了喷她别无选择!大早上先是跟卖地板的吵了一架,大冷天居然让我去华南退定金,闹呢!喷了一通就近解决了。真是不能惯病!然后又有一个怨妇跟我bbbb婆婆老公,烦躁!一天天恨不得俩眼睛都变成$符号了,还说自己不看中钱,也难怪活得一点尊严都没有,又喷一通	0
当年我带孩子来上海登上东方明珠最高层。今天他们陪我去金茂大厦八十七层看夜景！享受啊！[哈哈]	1
王一博!你也要戴好口罩!!!保重身体!!! #致敬疫情前线医护人员#你们辛苦了!愿平安!《心》	1
情绪化的人真不该出来给大家找麻烦，他们应该自我雇佣～[怒骂]	0
昨晚梦见有人在做手术突然鲜血喷涌。。连大夫都吓傻。那喷血的人面如死灰还拿着一个老式的诺基亚在喃喃的跟谁说什么。。[衰]惊醒。。	0
ca//@张晨初艺术空间: [嘻嘻]//@张闳: 嗤，早就有了。不信可以去问局长。//@迟夙生律师: //@蔡宁微博:还没呢	1
抱抱[抱抱]下次就把这个给他们看吧~//@四格长条积木君：@米兔大人 爸爸每次问我什么的时候我都不耐烦[泪]	1
陈奕迅这个打扮……哦//@微博搞笑排行榜：陈奕迅孙楠互相飙歌，火药味十足！[哈哈]	1
#爷爷和我# 虽然我从未见过爷爷奶奶，但看完文章还是直接泪崩了~[泪] 详情:http://t.cn/zHOY7xy	0
头发渐渐长了，昨晚尝试一下已经又能绑了，问老公：好看吗？他回答：好看，很阿姨。[抓狂][泪]每次都这么讨厌。[鄙视]另：这是什么花？	0
是你不要人家吧?!hoho! //@造型师李铭泽:结婚？[晕][晕]跟谁结？谁要我[失望][失望] //@黄雅莉 :啊啊啊啊啊。。。李铭泽要结婚啦！！！快来恭喜恭喜。。祝福啊祝福~ 不要害羞啦。。跟大家分享～ 快！ ！[亲亲][亲亲][花痴][鬼脸二]	1
【16期江湖沙龙活动掠影】年前的最后一期，大家一起享受了一场非常有年味的江湖沙龙，感动、幸福。祝大家马年大吉，马上有想要的一切！[可爱] @天地孤影任我行001 @Rainyful @徐稼轩 @WR-汪蓉 @莫粒要微胖起来	1
必须有的啊，西餐厅、烧烤餐厅，也可以BBQ哦[来][嘻嘻] //@sakuranbohu:回复@北京丰台:客气，公园里有吃饭的地方吗？或是可自己BBQ的场所？ //@北京丰台:感谢关注北京丰台,欢迎来丰台! //@sakuranbohu:这儿挺好玩～ //@北京市民政局: //@北京丰台:亲近大自然！好可爱的动物！	1
TNND，一大早就看中的衣服竟然没抢到手。我恨你，@小精豆子 ，你啥时传文件给我不好，偏偏选我抢衣服的点传，让我电脑卡机，你赔我的[抓狂][泪]	0
哪个要三月过生日 [哈哈]  @我叫什么名儿 @郭小熠 @小小小小小小小小米 @Ivy薇1981 @雪嘟嘟呼 @大眼儿猫咪 @灰色毛衣426 @Luna熊猫爱旅行 @蓓蓓蕾蕾Tracy	1
挑战排名世界第二凶险的漂流项目 位于赞比亚与津巴布韦交界处的赞比西河的白水漂流成功 [赞]经常有游客在这挂彩的哦 头破血流或者干脆骨折[悲伤]大家看看后面的水流就知道有多凶险了 全程19处漩涡 翻船 喝水 救人基本就成了家常便饭 不过我们的团结战胜了一切[心][心] 战胜大自然的感觉太棒了！！	0
八一八汪星人的黑历史[偷笑]真是又蠢又呆萌[哈哈][哈哈]	1
当我狼狈不堪的回到家,朋友们,请问难道我不应该去报警吗?我的家到底遭遇了什么!为什么我会遇到这样一位先生!天知道我昨晚去上夜班前家分明不是这个样子的啊我要疯了	0
//@Miss饭小星星星要增肥:人无再少年[泪]// @全球摄影精选集 :转发微博	0
又在最美的季节离开北京了！比起上次背井离乡，一无所有，我现在无限欢喜啊！[鼓掌][鼓掌]我依然相信爱情，但不会再倾我所有守候不属于我的人，不会再为任何人停下我的脚步！姑娘们你们也是啊！@Only_Amanda @好大只菇菇 @TINA田璇 @jane101 @苏小苏-小苏小  北京的兄弟姐妹们拜拜了您呐！等我归来吧！	1
[酒][酒][耶] //@CCTV周雪梅: [鼓掌] //@超级牛彭祖:?一集我?的拍摄非常辛苦，沿途也很凶险~这一集不仅有美景，更有许多感动~这一集的香格里拉会以一种不一样的美，呈现在大家的面前~谢谢支持！今天晚上17点15，23点26，我?不见不散！	1
过奖了[害羞] Meadow fresh也是一家很棒的新西兰企业[太开心] 他们这几个广告都超有创意 [嘻嘻] http://t.cn/zTtyoJX //@石笑笑磊磊: @GungHoPizza 貌似看见了meadow fresh滴牛来了[good][good][good]	1
[鼓掌]//@美图摄影日记-张千里:《旅行摄影圣经》的APP版本已经上线，欢迎大家参加有奖转发活动/@人民邮电出版社:集合18年旅行拍摄经验，知名人文地理摄影师@美图摄影日记-张千里 特别策划《旅行摄影圣经》，揭秘那些顶级时尚旅行杂志大片怎样炼成的	1
儿童节吃的啥//@别人112：@某某基金会、某某慈善会、某某羊头狗肉???//@taylor_i：[泪] //@pinklattyet:[委屈] //@stone的练习本： //@东莞会飞的鱼：[鼓掌]	0
[衰]俄罗斯1000多万妹子找不到男朋友!! //@__Amy	0
看到发的乌镇旅游新官网的截图喽，会不会是最早访问该站的国外乌米[哈哈]	1
感谢欣赏！//@李星照的微薄: //@乐游上海:#美景美图#雨中的拍摄，乐乐总觉得难，前两天趁着天气练了练手。结果~[泪]于是看到同一时间里@蓝风摄影 的作品，不由地感叹：差距何其大！【雨中赏梅正当时】上海古猗园的梅花在雨中竞相绽放、争奇斗妍，成了亭台楼宇间最美的点缀。	0
《话筒》《话筒》《话筒》《话筒》 《泪》希望大家广泛转发,我们每天口罩都是很珍惜的在用,根本达不到四小时一更换的说法,里面雾气哈湿了吃饭的时候摘了放兜里吃完了继续用,隔离衣都是大家轮着穿的	1
超级大狗(高加索山脉犬)。。太帅了,越大越有安全感!	1
哈哈哈哈哈，下次见咯！！！[爱你][亲亲][江南style]	1
刚看了一个做眼袋手术的视频妈妈呀吓死宝宝了熬完今天不熬夜了不想做那种恐怖的手术妈的除了做手术还有其他办法祛眼袋吗《泪》《泪》《泪》《泪》《泪》《泪》	0
//@眯?丝马甲:我妈特喜欢看小井胡同这电视剧，这话剧票我一定给她买[爱你] //@北京人艺票务中心:票价： 880元、680元、580元、480元、380元、280元、180元、80元 ；学生票价： 40 元（凭学生证入场) ；北京人艺票务中心订票电话: 65250123、 65250996、65249847、85116622。	1
我喜欢属于自己的时光。看看喜欢的人,知道他们的事……心中有净土就能会有阳光……	1
//@朱哲琴: 感谢范饭@范郡哲Fan 的混音工作的敬业和努力,和你工作真愉快 //@范郡哲Fan:[爱你]	1
//@好孩子吴大眼同学: @陈士渠 ，拜托您！！这么大的女孩子，失踪多日，实在太危险了！[泪][泪] //@?行南京:[话筒]	0
这个冬天,我依然在这棵树下守望!!![哈哈] //@怀存:回复@儿童阅读推广人阿康:等待我的梦在长大(^_-) //@儿童阅读推广人阿康:哈哈，拿成绩单等谁呢？	1
前两天陶醉在你节目当中听着hitFM的音乐，今天就了场欢乐的合作，好奇妙的感觉，优雅活泼的grace人很nice，俺妈咪也叫grace，更有好感[爱你]	1
恭喜！！恭喜！！//@梅花网candy-_-忙碌: [鼓掌]//@广告圈: 爱奇艺晋升王湘君为营销高级副总裁 。[赞]//@凌平总编:祝贺王湘君升职！关注爱奇艺！	1
哇！ //@磊姐1008:聪明的孩子[good][心][哈哈]	1
回复@黄金假日信马由缰:[威武][威武][威武][鼓掌]//@黄金假日信马由缰:13976.00，可是俩人同行价??	1
伟大的母爱！祭奠她们 //@Daniel__丁博:[蜡烛]//@f燕鹏飞: [蜡烛]//@仇娟: [蜡烛][蜡烛][蜡烛]亲爱的妈妈和孩子，天堂很温暖，一路走好//@雯子BJ: [泪][蜡烛][蜡烛][蜡烛]	0
不是河流，胜似河流！高速公路造价都不低，难道桥下没有修排水系统？//@微博名人: 这不是河流，这是此时的京港澳高速路。[衰] 希望车里的人已经安全转移！[心]	0
[奥特曼] 在场地里忙活了一天....[汗] 累死了终于回办公室...刚坐下...@baby菲丝 斐闽发了一张图过来..顿时爷就笑喷了...[哈哈] ..哈哈哈哈哈哈哈哈...	1
[晕] //@Caterina_安平:哦哦？	0
很多人在这挂了[泪] //@闪电猫妈:[吃惊]这才是极限滑雪	0
回复@奇乐游:[吃惊]看到我了吗？[嘻嘻] //@奇乐游:不错，半天儿就到了 今天新闻联播还拍这趟车来着	1
回复@高_KC_Lucky7:做过男人，烦了！又做女人了！有问题吗？ //@高_KC_Lucky7:一直很喜欢看金星撞火星，可是一直有个疑问就是，金星到底是男人还是女人？[泪]	0
看哭了 #各地医生驰援湖北# 这个话题真的看得泪目《泪》,为这些最美的逆行者动容,向奋战在第一线的英雄们致敬!	1
[怒] //@黄建666：这些杂种没有人性[怒骂] //@上海浦东凌兆新村:小日本会的她会， 小日本不会的她也会。	0
是时候正儿八经的学ps了，比想象中简单很多嘛[哈哈]	1
回复@蚂蚁捉迷藏:武汉会有的，急的话来北京啊 //@蚂蚁捉迷藏:我还没吃呢[抓狂][抓狂] //@权金城-美食达人: @权金城韩国烧烤 @权金城彭涌_爱美食 @武汉权金城韩国烧烤	0
每个月19号都过生日🎂,我的两个女儿真的是太幸福了。	1
期末了，各科都要交作业了，看了看，都不会，哎~3d作业：做一个场景动画，30秒，不要源文件，就要一个影片格式的   AE作业：一个短片，3或4分钟，没有题材限制，随便   流程与管理作业：做一个网页，里面有首页什么的 就是导航条 跪求好心人帮助[泪]	0
[衰]我梦到黑色的佛珠变成水泡过的灰白色了……	0
悲催的一整天，28P稿，咱工作力度能不那么集中么[泪]睡觉??	0
[爱你]//@泉州女一号: [赞]//@日照明星:[让红包飞]//@杨忠海-: 抬起头，挺胸膛，为己代言多铿锵！	1
临睡欢乐贴，笑死了?@孔小婧Eden @鲸鱼晶晶  //@孙蓓:真心败了……[哈哈][哈哈][哈哈][哈哈][哈哈]	1
这个国家的教育出了大问题，每每发生这样的恶性事件，我们很少从教育上寻找根源。 //@何农henong: //@彭晓阳:不用任何教育了，灭绝之  //@春江风雨花月夜:操，如果把爱国主义教育换成人性教育，估计这种事肯定能他妈少点儿。[怒]	0
成都市中心的春熙路步行街，绕了一大圈只发现一间＂满记＂糖水店[晕]	0
记下先。//@生姜的新家: 去看......不成了[晕]@老男人更温柔 //@麻小辣_:去看！	0
天平呢[泪] //@李明霞Sophie:[鼓掌][耶]	0
额(⊙o⊙)…,看自己喜欢的男神的微博,瞬间以为他在我身边。	1
[哈哈] [哈哈] //@时间窗：看来修片时候要一万分的注意~//@FeFeSUN：PS大行其道的时代！！！	1
姑娘，攒钱吧！[嘻嘻][奥特曼] //@败家de小妞子:[泪]我的小5梦啊！还是踏实用我的3GS吧[泪]@果冻爱美食  //@数据挖掘与数据分析: [衰]，枪钱呀。。。	0
回复@迪克森DKS:哈哈哈！ 这个提议好，非常写实[哈哈] //@迪克森DKS:应该叫“首都机场朗豪酒店酒店”。你家房间大，有回声！ //@首都机场朗豪酒店:这位粉丝。。。你是小结巴吗？为嘛我家酒店名字变成了首都机场机场朗豪酒店[泪]	0
只想看我们马爷还有小花老师还有我们陈老师小苹果西蒙子和盼盼,因为那才是真正的一年级,没有勾心斗角,没有炒作话题只有快乐和童真已弃大学季假的不能再假	1
致敬英雄。致敬天使。 #致敬疫情前线医护人员# 请大家都保护好自己!致敬英雄,我们共同前行!	1
豪生外卖面包马上要上市了，正在研发中，敬请期待！想吃吗？等[哈哈]	1
说想吃肉，就得吃肉，回杭就吃肉，吃肉就长肉。[哈哈]文三路，配新鲜烤虾，下韩国原装海特小啤，推荐！	1
[鼓掌]期待张老师大作啊[good]//@张钊维Milankun: 正在??，??年底前。 //@影子李俊:尽快出嘛 //@张钊维Milankun:?片子是?多朋友?前???滴滴堆砌起?的。涓滴都是功?。敬?期待光碟。 //@神经质猴子:谢谢用心认真的@张钊维Milankun 老师，我们只是一点点举手之劳，难为这么认真打上名字。	1
[爱你][爱你][爱你]一定常来北京玩啊，距离不是问题，嘻嘻。[泪][兔子][兔子][兔子]	0
和一个很老实的男同事走街上,他突然说……我有透视眼就好了……我心想没看出来啊平时……他接着说!就能看见西瓜里面红了没。	1
回复@everydayloveu:[爱你哦][玫瑰] //@everydayloveu:[可爱][可爱][可爱]	1
自从你来了后，家里就像开运动会一样，无法想象啊[晕]	0
好在有小姑娘挺身而出,制止,报警,警方到位也及时。 警方已介入调查	1
#旅行好去处# 过了年，春天就来了！[微风] 来四川嘉阳坐小火车吧！一辆运行在四川南部小县城－－犍为县城北15公里远的、一条只有19.84千米的古老蒸汽小火车。“呜---呜----”的汽笛声，在窄窄的铁轨上，以每小时20公里的速度前行，慢慢欣赏窗外的大片油菜花。每年的4月份，是这里最美的时候！[爱你]	1
也多谢雨彤[哈哈]//@周飞0: 多谢宁老师扩散//@宁丞书: 转。各位写手们看一看。 //@雨彤:支持！我想投稿	1
每天把觉睡成这副样子也是需要水平的。。。[晕]	0
[哈哈]环环~//@慕容嗷嗷: [c无语]	1
回复@武旭峰:可以继续策划一个活动，叫做“谁来代表玛雅人接收世纪最佳策划奖”[哈哈] //@武旭峰:???啊？	1
被朋友发来的照片惊到。重庆嘉陵江索道已经被拆成渣渣了，顿时泪流！我们的童年被拆了[泪][泪]突然想起我在推广重庆主题靠枕时的那句话：“重庆在变，我们在变。有些东西，一直没变。有些陪伴，从未离开。”#再见，嘉陵江索道#	0
[哈哈][威武][鼓掌] //@餐饮美食管理大师:非常赞同[赞]	1
是时候了，来个猛的！[嘻嘻]元芳，你吃宵夜不？	1
你离开的第一百九十八天想找一个云淡风轻的日子跟阿特欧巴浪迹天涯并肩看彩霞	0
回复@静默闹:这都怪广电总局把大片都放一起！！看不过来了[泪][泪][泪][泪][泪] //@静默闹:我就想问，大悦城你们还没去够？	0
某地区的fan,我对你们真是醉了,眼不见为净~	0
近日压力频增，有些疲惫，幸好身边还有一群可爱的人儿陪伴，这是我最大的财富！谢谢亲爱的们，陪在我身边！[爱你][爱你][爱你][爱心传递][爱心传递][心][心][月亮]	1
[鼓掌]//@东方卫视番茄台: #我是番茄控#【新文广，周一见】今天上午，新SMG，盛大揭牌。上海文广系统新一轮改革扬帆起航，未来扑面而来，且行且珍惜！	1
回复@灰色包子:[泪] 不会吧……我的美好愿景啊 //@灰色包子:=。=姜文喜欢男人，甄子丹和你差不多高。。你要慎重 //@旅游世界-畅想:回复@灰色包子:可是我喜欢的男人在里面…… //@灰色包子:此片甚烂，不要期待了 //@旅游世界-畅想:本年度最期待电影~~~甄子丹+姜文=好戏！	0
前几天在济南的这家店吃过[赞]@薰衣如梦 //@陈美环irene:厚切~[馋嘴][馋嘴][馋嘴][馋嘴][爱你]	1
又何须跟贱人计较呢?看吧,气着自己了吧,活该了吧,重新拆掉了吧,幸好人比较聪明个,不然,又得去找那个姐姐再教一边贱人贱人贱人,人贱无敌啊,啊,呸。。。。去死吧。。。呼呼呼,好多了	0
孩子昨天说：老师通知，暑假期间，田径训练照常。儿子很痛苦，和老师说要比赛和出去玩，以逃脱训练。老师说了，没关系，比赛，和玩之前去练。儿子说要赛前集中训练。老师又说，没事，早上路过我家，叫起来带着走，先训练，在练剑。儿子[抓狂]老师够狠[哈哈][good]	1
有梦想加上勤奋[鼓掌][鼓掌][围观][围观]一定可以成功您说呢	1
华夏龙??3：1韩棒?[悲伤]，立字为据[奥特曼]，中国球迷[足球]，我骄傲[干杯]。提前开喝[干杯]，提前乐呵[干杯]，顶 我在这里:http://t.cn/z8Ail28	0
又有种回到大一时候那种感觉,忙碌起来不知道东南西北。每天都会有一些事情去做,把生活充实了起来。现在付出每一点,只为了将来能够顺利一点。(一忙起来忘记吃饭,心存事情都会十二点以后才能入睡。久违的日子,好像回到了大一)	1
惊现俺家少卿姐，竟然短了~发了~ [亲亲] //@6ceng--少卿：回复@跃跃wang:么么～～～ //@跃跃wang:好看，我觉得比长发显得小[兔子][微风]	1
